,cluster,node_name,cpu_cat,eff_class,count,node_count,percentage
168,1,f006f6ea,idle,slightly inefficient,1,18060,0.005537098560354375
169,1,f006f6ea,low,efficient,5555,18060,30.75858250276855
170,1,f006f6ea,low,slightly inefficient,1457,18060,8.067552602436322
171,1,f006f6ea,medium,efficient,4574,18060,25.326688815060912
172,1,f006f6ea,very_high,efficient,2521,18060,13.959025470653378
173,1,f301a5e3,idle, extremely inefficient,7514,8799,85.39606773496988
174,1,f301a5e3,idle,inefficient,1270,8799,14.433458347539494
175,1,f301a5e3,idle,slightly inefficient,15,8799,0.17047391749062393
176,2,0ad2c0c4,idle, extremely inefficient,14258,16009,89.06240239865076
177,2,0ad2c0c4,idle,inefficient,1742,16009,10.881379224186395
178,2,0ad2c0c4,idle,slightly inefficient,9,16009,0.0562183771628459
179,2,2dbc131e,extreme,efficient,1413,10300,13.718446601941746
180,2,2dbc131e,high,efficient,3038,10300,29.49514563106796
181,2,2dbc131e,low,efficient,180,10300,1.7475728155339807
182,2,2dbc131e,low,slightly inefficient,81,10300,0.7864077669902914
183,2,2dbc131e,medium,efficient,1567,10300,15.21359223300971
184,2,2dbc131e,very_high,efficient,4021,10300,39.03883495145631
185,2,341872a6,extreme,efficient,4830,16005,30.178069353327086
186,2,341872a6,high,efficient,3915,16005,24.461105904404874
187,2,341872a6,low,efficient,117,16005,0.7310215557638238
188,2,341872a6,low,slightly inefficient,1,16005,0.006248047485160888
189,2,341872a6,medium,efficient,2140,16005,13.3708216182443
190,2,341872a6,very_high,efficient,5002,16005,31.252733520774754
191,2,41721e4b,idle, extremely inefficient,14278,16012,89.17062203347488
192,2,41721e4b,idle,inefficient,1729,16012,10.798151386460155
193,2,41721e4b,idle,slightly inefficient,5,16012,0.031226580064951288
194,2,5180b174,extreme,efficient,2947,16011,18.406095809131223
195,2,5180b174,high,efficient,4566,16011,28.51789394791081
196,2,5180b174,low,efficient,133,16011,0.8306789082505777
197,2,5180b174,low,slightly inefficient,26,16011,0.16238835800387236
198,2,5180b174,medium,efficient,2412,16011,15.064643057897694
199,2,5180b174,very_high,efficient,5927,16011,37.018299918805816
200,2,5333662e,extreme,efficient,2848,22573,12.616843131174413
201,2,5333662e,high,efficient,7589,22573,33.61981127896159
202,2,5333662e,low,efficient,36,22573,0.15948256766933946
203,2,5333662e,medium,efficient,6754,22573,29.920701723297743
204,2,5333662e,very_high,efficient,5346,22573,23.683161298896913
205,2,5ede733f,idle, extremely inefficient,14352,16017,89.604794905413
206,2,5ede733f,idle,inefficient,1654,16017,10.326528063932072
207,2,5ede733f,idle,slightly inefficient,11,16017,0.06867703065492914
208,2,6fdf4d0d,extreme,efficient,2261,16498,13.70469147775488
209,2,6fdf4d0d,high,efficient,3801,16498,23.039156261365015
210,2,6fdf4d0d,low,efficient,2987,16498,18.105224875742515
211,2,6fdf4d0d,low,slightly inefficient,839,16498,5.085464904836949
212,2,6fdf4d0d,medium,efficient,2555,16498,15.486725663716813
213,2,6fdf4d0d,very_high,efficient,4055,16498,24.57873681658383
214,2,8674a4f2,extreme,efficient,4714,15966,29.525241137417012
215,2,8674a4f2,high,efficient,4000,15966,25.053238131028436
216,2,8674a4f2,low,efficient,71,15966,0.44469497682575476
217,2,8674a4f2,low,slightly inefficient,5,15966,0.03131654766378555
218,2,8674a4f2,medium,efficient,1907,15966,11.944131278967806
219,2,8674a4f2,very_high,efficient,5269,15966,33.001377928097206
220,2,8ccd7b3c,idle, extremely inefficient,2111,20965,10.069162890531839
221,2,8ccd7b3c,idle,efficient,2,20965,0.009539709038874314
222,2,8ccd7b3c,idle,inefficient,10722,20965,51.1423801574052
223,2,8ccd7b3c,idle,slightly inefficient,7894,20965,37.653231576436916
224,2,8ccd7b3c,low,efficient,14,20965,0.0667779632721202
225,2,8ccd7b3c,low,slightly inefficient,219,20965,1.0445981397567374
226,2,8ccd7b3c,medium,efficient,3,20965,0.01430956355831147
227,2,8d5a6c7e,idle, extremely inefficient,2139,21590,9.907364520611395
228,2,8d5a6c7e,idle,inefficient,14670,21590,67.94812413154237
229,2,8d5a6c7e,idle,slightly inefficient,4781,21590,22.144511347846223
230,2,a2ffa1e3,idle, extremely inefficient,14315,16018,89.36821076289175
231,2,a2ffa1e3,idle,inefficient,1687,16018,10.531901610687976
232,2,a2ffa1e3,idle,slightly inefficient,16,16018,0.0998876264202772
233,2,b9c737a2,extreme,efficient,507,6750,7.511111111111111
234,2,b9c737a2,high,efficient,1245,6750,18.444444444444443
235,2,b9c737a2,low,efficient,483,6750,7.155555555555555
236,2,b9c737a2,low,slightly inefficient,160,6750,2.3703703703703702
237,2,b9c737a2,medium,efficient,3496,6750,51.79259259259259
238,2,b9c737a2,very_high,efficient,859,6750,12.725925925925926
239,2,bce59923,extreme,efficient,4841,16007,30.243018679327793
240,2,bce59923,high,efficient,4134,16007,25.826201037046292
241,2,bce59923,low,efficient,43,16007,0.2686324732929343
242,2,bce59923,medium,efficient,1594,16007,9.958143312300868
243,2,bce59923,very_high,efficient,5395,16007,33.704004498032106
244,2,bd55f82d,idle, extremely inefficient,14345,16016,89.56668331668331
245,2,bd55f82d,idle,inefficient,1663,16016,10.383366633366634
246,2,bd55f82d,idle,slightly inefficient,8,16016,0.04995004995004995
247,2,c658b44f,idle, extremely inefficient,1,1,100.0
248,2,e5886d85,extreme,efficient,3749,12899,29.06426854794945
249,2,e5886d85,high,efficient,2749,12899,21.311729591441196
250,2,e5886d85,low,efficient,224,12899,1.7365687262578495
251,2,e5886d85,low,slightly inefficient,2,12899,0.015505077913016512
252,2,e5886d85,medium,efficient,1767,12899,13.69873633615009
